,Unnamed: 0,Unnamed: 0.1,app_name,currency,price,rating_count_tot,user_rating,cont_rating,genre,supporteddevice
324,324,364,STREET FIGHTER IV,USD,4.99,15056,4.0,17+,Games,40
325,325,365,Dr. Seuss Camera - The Cat in the Hat Edition,USD,0.99,249,4.5,4+,Photo & Video,37
326,326,366,FINAL FANTASY,USD,7.99,6091,4.0,9+,Games,38
327,327,367,FINAL FANTASY II,USD,7.99,2754,4.0,9+,Games,38
328,328,369,Worms 2: Armageddon,USD,4.99,9870,4.5,12+,Games,40
329,329,370,SoundHound Song Search & Music Player,USD,0.0,82602,4.0,9+,Music,37
330,330,371,Jourist Weltübersetzer,USD,7.99,0,0.0,4+,Travel,40
331,331,372,TeachMe: 1st Grade,USD,1.99,762,4.0,4+,Education,37
332,332,373,TeachMe: 3rd Grade,USD,1.99,160,4.0,4+,Education,37
333,333,374,ヤフオク! 利用者数NO.1のオークション、フリマアプリ,USD,0.0,9,3.0,17+,Shopping,37
334,334,375,Kik,USD,0.0,260965,4.0,12+,Social Networking,37
335,335,376,Slow Shutter Cam,USD,1.99,2305,4.0,4+,Photo & Video,37
336,336,377,PeakFinder Earth,USD,4.99,137,4.0,4+,Travel,37
337,337,379,AgingBooth,USD,0.0,11999,4.0,4+,Entertainment,37
338,338,380,"iWatermark - Watermark 1 or Batch of Photos. Watermarking with Text, Logo, & Graphics Overlays.",USD,1.99,1995,4.5,12+,Photo & Video,38
339,339,381,Tabs & Chords by Ultimate Guitar - learn and play,USD,2.99,35045,4.5,4+,Music,37
340,340,382,"Dude, your car!",USD,0.99,343,4.0,4+,Entertainment,38
341,341,383,Drawing Pad,USD,1.99,1824,4.0,4+,Entertainment,24
342,342,385,ESPN Tournament Challenge,USD,0.0,39642,4.0,4+,Sports,37
343,343,386,Solitaire,USD,0.0,679055,4.5,4+,Games,38
344,344,388,Notability,USD,9.99,17594,4.0,4+,Productivity,37
345,345,390,Rubik's® Cube,USD,1.99,3531,4.0,4+,Games,38
346,346,391,Super Why! Power to Read,USD,3.99,1080,3.5,4+,Education,37
347,347,392,Amex Mobile,USD,0.0,11421,4.0,4+,Finance,37
348,348,393,Fruit Ninja Classic,USD,1.99,698516,4.5,4+,Games,38
349,349,395,Animation Creator HD,USD,3.99,4497,4.0,12+,Entertainment,24
350,350,396,Plants vs. Zombies HD,USD,0.99,163598,5.0,9+,Games,24
351,351,397,SCRABBLE Premium for iPad,USD,9.99,39678,3.5,4+,Games,24
352,352,398,Graphic - illustration and design,USD,8.99,1809,4.5,4+,Productivity,24
353,353,399,Ship Finder,USD,4.99,624,3.5,4+,Navigation,37
354,354,400,Photogene ⁴,USD,2.99,3761,4.5,4+,Photo & Video,40
355,355,401,Hurricane HD,USD,3.99,353,4.0,12+,Weather,24
356,356,402,Star Walk HD - Night Sky Map,USD,4.99,6503,4.5,4+,Education,24
357,357,403,Space War HD,USD,0.99,71,3.0,4+,Games,37
358,358,404,Netflix,USD,0.0,308844,3.5,4+,Entertainment,37
359,359,405,forScore,USD,9.99,3909,4.5,4+,Music,24
360,360,406,ComicGlass [ComicReader],USD,2.99,308,4.5,12+,Utilities,40
361,361,407,iAnnotate PDF,USD,9.99,11156,4.5,4+,Productivity,24
362,362,408,ArtStudio for iPad - Draw Sketch and Paint,USD,4.99,8542,4.5,4+,Photo & Video,26
363,363,409,Call of Duty: Zombies HD,USD,4.99,5853,3.5,17+,Games,26
364,364,410,Small World 2,USD,1.99,1506,4.0,9+,Games,26
365,365,411,Qzone,USD,0.0,1649,3.5,4+,Social Networking,37
366,366,412,ABC – Watch Live TV & Stream Full Episodes,USD,0.0,78890,3.0,12+,Entertainment,37
367,367,413,Fieldrunners for iPad,USD,3.99,2147,4.0,9+,Games,24
368,368,414,Angry Birds HD,USD,0.0,89110,4.5,4+,Games,24
369,369,415,"The Weather Channel App for iPad – best local forecast, radar map, and storm tracking",USD,0.0,208648,4.0,4+,Weather,24
370,370,416,Do Not Press The Red Button HD,USD,1.99,856,2.5,12+,Entertainment,26
371,371,417,"Digits, the calculator for humans",USD,3.99,7825,4.5,4+,Productivity,43
372,372,418,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",USD,9.99,7033,4.0,4+,Business,37
373,373,422,National Geographic World Atlas,USD,1.99,4255,4.0,4+,Reference,38
374,374,423,FileBrowser - Access files on remote computers,USD,5.99,3230,4.5,4+,Utilities,37
375,375,424,Dictionary.com Dictionary & Thesaurus for iPad,USD,0.0,54175,4.5,4+,Reference,24
376,376,425,Animation & Drawing by Do Ink,USD,4.99,308,4.0,4+,Education,24
377,377,426,AirCoaster - Roller Coaster Builder,USD,0.99,2602,3.0,9+,Games,37
378,378,427,"Documents 6 - File manager, PDF reader and browser",USD,0.0,29110,4.5,17+,Productivity,37
379,379,428,The World Factbook for iPad,USD,1.99,273,3.5,4+,Reference,26
380,380,429,Photo Transfer App - Easy backup of photos+videos,USD,0.0,15654,4.5,4+,Photo & Video,37
381,381,431,TwitCasting Viewer - Watch Live Video & Radio,USD,0.0,189,2.5,12+,Entertainment,37
382,382,432,Ski Tracks,USD,0.99,829,4.5,4+,Navigation,24
383,383,433,The Photographer's Ephemeris,USD,8.99,663,5.0,4+,Photo & Video,37
384,384,434,▻Sudoku,USD,0.0,359832,4.5,4+,Games,40
385,385,436,"StubHub - Tickets to Sports, Concerts and Theatre",USD,0.0,9011,3.5,4+,Entertainment,37
386,386,437,"Runtastic PRO Running, Jogging and Fitness Tracker",USD,4.99,17667,4.5,4+,Health & Fitness,37
387,387,438,OverDrive – Library eBooks and Audiobooks,USD,0.0,65450,4.0,4+,Book,37
388,388,440,Hotels & Vacation Rentals by Booking.com,USD,0.0,31261,4.5,4+,Travel,37
389,389,441,The Impossible Game,USD,0.99,9885,4.0,4+,Games,40
390,390,442,PrankDial - #1 Prank Call App,USD,0.0,11091,3.0,4+,Entertainment,37
391,391,443,Fox News,USD,0.0,132703,4.0,4+,News,37
392,392,444,Live Cams - HD,USD,4.99,286,2.5,4+,Travel,24
393,393,446,QR Reader for iPhone,USD,0.0,12683,4.0,12+,Utilities,38
394,394,448,Uber,USD,0.0,49466,3.0,4+,Travel,37
395,395,450,WEB.DE Mail,USD,0.0,168,4.0,4+,Productivity,37
396,396,451,iBunkoHD,USD,6.99,114,4.0,17+,Book,24
397,397,452,Hurricane Tracker For iPad,USD,2.99,2798,4.5,4+,Weather,24
398,398,453,"6play, TV en direct et en replay",USD,0.0,62,3.5,4+,Entertainment,37
399,399,455,AudioNote - Notepad and Voice Recorder,USD,9.99,1756,4.0,4+,Business,37
400,400,456,Breathing Zone: Guided Breathing for Mindfulness,USD,3.99,511,4.5,4+,Health & Fitness,37
401,401,457,My Virtual Girlfriend - Deluxe Dating Sim,USD,0.99,2609,3.5,17+,Games,40
402,402,458,Fake-A-Location Free ™,USD,0.0,354,1.5,4+,Social Networking,43
403,403,459,QQ 浏览器-搜新闻、选小说漫画、看视频,USD,0.0,1750,3.5,17+,Utilities,38
404,404,460,Math Ninja HD,USD,1.99,1121,4.5,9+,Games,43
405,405,462,Résultats Foot en Direct,USD,0.0,339,4.5,4+,Sports,38
406,406,464,Chase Mobile,USD,0.0,34322,4.5,4+,Finance,24
407,407,465,Captio - Email yourself with 1 tap,USD,1.99,162,4.5,4+,Productivity,38
408,408,466,My Vodafone,USD,0.0,8,3.0,4+,Utilities,37
409,409,467,Math Bingo,USD,2.99,4386,4.5,4+,Education,43
410,410,469,▻Sudoku +,USD,4.99,5397,5.0,4+,Games,40
411,411,470,"Tango - Free Video Call, Voice and Chat",USD,0.0,75412,4.5,17+,Social Networking,37
412,412,471,MeetMe - Chat and Meet New People,USD,0.0,97072,4.0,17+,Social Networking,37
413,413,472,WebMD for iPad,USD,0.0,9142,3.5,12+,Health & Fitness,26
414,414,473,GeoBee Challenge HD by National Geographic,USD,1.99,1957,4.5,4+,Games,40
415,415,474,"OPlayer HD - video player, classic media streaming",USD,4.99,2944,4.0,17+,Entertainment,24
416,416,475,TouchRetouch,USD,1.99,588,4.0,4+,Photo & Video,37
417,417,476,Cat Physics,USD,1.99,40552,4.5,4+,Games,40
418,418,477,随手记（专业版）-好用的记账理财工具,USD,0.99,1267,4.5,4+,Finance,38
419,419,478,AnkiMobile Flashcards,USD,24.99,753,4.0,4+,Education,37
420,420,479,WeatherPro for iPad,USD,2.99,725,4.0,4+,Weather,24
421,421,480,Real英会話,USD,3.99,45,4.5,12+,Education,38
422,422,481,BATTLE BEARS -1,USD,0.99,14910,4.0,12+,Games,45
423,423,482,Crash Bandicoot Nitro Kart 2,USD,2.99,3064,3.5,9+,Games,47
424,424,483,WIRED Magazine,USD,0.0,12074,2.5,17+,News,24
425,425,485,Popplet,USD,4.99,336,4.0,4+,Productivity,37
426,426,486,Notes Plus,USD,9.99,6257,4.0,4+,Productivity,37
427,427,488,Color Splash for iPad,USD,1.99,2445,4.5,4+,Photo & Video,24
428,428,489,Robot Unicorn Attack,USD,0.99,22150,4.0,9+,Games,43
429,429,490,SimSimi,USD,0.0,23530,4.0,17+,Social Networking,37
430,430,491,Carcassonne,USD,9.99,10846,4.5,4+,Games,38
431,431,492,Apple Store,USD,0.0,55171,3.5,4+,Shopping,37
432,432,493,TED,USD,0.0,5782,3.5,12+,Education,37
433,433,494,Météo-France,USD,0.0,24,3.5,4+,Weather,37
434,434,495,Ma Banque,USD,0.0,17,3.5,4+,Finance,37
435,435,496,Doodle God™,USD,1.99,35759,4.5,12+,Games,40
436,436,497,Carnivores: Dinosaur Hunter Pro,USD,2.99,18306,4.0,12+,Games,37
437,437,498,Blackboard Mobile Learn™,USD,0.0,13567,2.0,4+,Education,40
438,438,499,"SEC Football Schedules, Scores & Radio",USD,1.99,240,3.0,4+,Sports,37
439,439,500,Hulu: Watch TV Shows & Stream the Latest Movies,USD,0.0,56170,2.0,12+,Entertainment,37
440,440,501,かなもじ,USD,3.99,19,4.5,4+,Education,24
441,441,503,恵方コンパス.,USD,0.0,0,0.0,4+,Navigation,39
442,442,504,360 Panorama,USD,1.99,10463,4.5,4+,Photo & Video,38
443,443,507,"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",USD,0.0,1255,4.5,12+,Lifestyle,38
444,444,508,Cake Doodle,USD,0.99,5803,4.0,4+,Games,37
445,445,509,The Impossible Quiz! for iPad,USD,1.99,227,4.0,9+,Games,26
446,446,510,Boating USA,USD,9.99,342,3.5,4+,Navigation,37
447,447,511,Diptic,USD,2.99,7578,4.5,4+,Photo & Video,37
448,448,512,Family Feud™ HD,USD,6.99,1156,3.5,4+,Games,26
449,449,513,Edmodo,USD,0.0,7197,3.5,4+,Education,37
450,450,515,Auto Palmistry Premium,USD,2.99,5,3.0,4+,Entertainment,37
451,451,516,Drift Mania Championship,USD,0.99,3432,3.0,4+,Games,38
452,452,517,「宅建士」過去問題《受験用》,USD,3.99,0,0.0,4+,Education,37
453,453,518,Osmos for iPad,USD,4.99,24306,4.5,4+,Games,24
454,454,519,携程旅行-酒店、机票、火车票预订助手,USD,0.0,312,3.5,17+,Travel,37
455,455,520,"Audible – audio books, original series & podcasts",USD,0.0,105274,4.5,4+,Book,37
456,456,521,Living Earth - Clock & Weather,USD,2.99,25475,4.5,4+,Utilities,37
457,457,522,Sushi Cat,USD,0.99,8718,4.0,4+,Games,43
458,458,523,Talking Tom Cat for iPad,USD,0.0,29492,3.5,4+,Entertainment,24
459,459,524,Let's create! Pottery HD,USD,4.99,12787,4.5,4+,Entertainment,38
460,460,525,Files HD Pro - File Manager & Web Browser,USD,4.99,2237,4.0,17+,Utilities,24
461,461,526,Army Fitness APFT Calculator,USD,0.99,108,4.0,4+,Utilities,40
462,462,527,Ringtones for iPhone & Ringtone Maker,USD,0.0,25403,4.5,12+,Music,37
463,463,528,Zoopla Property Search -UK Homes for Sale and Rent,USD,0.0,210,3.5,4+,Lifestyle,37
464,464,529,Vestiaire Collective - Pre-Owned Luxury Fashion,USD,0.0,169,4.0,4+,Shopping,37
465,465,530,Week Calendar,USD,1.99,7447,4.5,4+,Productivity,37
466,466,531,Stack the States®,USD,2.99,12833,4.5,4+,Education,40
467,467,532,Flashlight Ⓞ,USD,0.0,130450,5.0,4+,Utilities,40
468,468,533,ゲーム発展国＋＋,USD,4.99,6,4.0,4+,Games,38
469,469,535,Celebtwin: Celebrity Looks Like Lite,USD,0.0,1111,1.5,4+,Lifestyle,37
470,470,536,Onefootball - Soccer Scores & Live News,USD,0.0,3194,4.5,12+,Sports,37
471,471,537,SuperCam_Pro,USD,1.99,1399,2.5,4+,Business,43
472,472,538,カロリー管理（痩せるアプリ）,USD,3.99,10,4.5,17+,Health & Fitness,37
473,473,540,手机百度 - 百度一下你就得到,USD,0.0,1990,4.5,17+,Utilities,38
474,474,541,Sam's Club: Wholesale Shopping & Bulk Buy Deals,USD,0.0,8149,4.0,4+,Shopping,37
475,475,542,Splashtop Personal - Remote Desktop,USD,4.99,29376,4.5,4+,Business,24
476,476,543,eBay Kleinanzeigen - Free. Easy. Local.,USD,0.0,74,4.5,4+,Shopping,37
477,477,544,Viber Messenger – Text & Call,USD,0.0,164249,4.5,4+,Social Networking,37
478,478,546,Osmos,USD,2.99,14605,4.5,4+,Games,37
479,479,547,shopkick - Shopping Rewards & Discounts,USD,0.0,130823,4.5,4+,Shopping,37
480,480,548,Decide Now!,USD,0.99,486,4.5,4+,Entertainment,37
481,481,549,"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",USD,0.99,8946,4.5,4+,Music,43
482,482,551,The Secret of Grisly Manor,USD,0.99,1993,4.0,4+,Games,40
483,483,552,"Find My Family, Friends & iPhone - Life360 Locator",USD,0.0,43877,4.5,4+,Social Networking,37
484,484,553,Pocketbooth - the photo booth in your pocket,USD,0.99,2377,4.5,4+,Photo & Video,37
485,485,554,"乐视视频-白鹿原,欢乐颂,奔跑吧全网热播",USD,0.0,1590,4.5,17+,Entertainment,38
486,486,555,The Incident,USD,0.99,2070,4.0,4+,Games,37
487,487,556,ホットペッパービューティー/サロン予約,USD,0.0,9,4.0,4+,Lifestyle,37
488,488,557,Dictionary.com Dictionary & Thesaurus Premium,USD,3.99,11530,4.5,4+,Reference,37
489,489,558,Autohome-Find new＆Used Cars For Sale,USD,0.0,194,4.0,17+,Lifestyle,37
490,490,559,OPEN Forum,USD,0.0,200,3.5,4+,Business,37
491,491,560,Weibo HD,USD,0.0,16772,4.5,4+,Social Networking,24
492,492,561,Reckless Racing HD,USD,0.99,9,4.0,4+,Games,43
493,493,562,Bloons Super Monkey,USD,0.99,2113,3.5,4+,Games,40
494,494,563,Lotto Results - Mega Millions Powerball Lottery,USD,0.0,794,4.0,12+,News,37
495,495,565,IKEA Catalog,USD,0.0,8939,4.0,4+,Lifestyle,37
496,496,566,QQ安全中心,USD,0.0,308,3.5,17+,Utilities,37
497,497,567,Free IQ Test: Calculate your IQ,USD,0.0,5,2.0,4+,Education,38
498,498,568,Infinity Blade,USD,0.99,326482,5.0,12+,Games,43
499,499,569,淘宝 - 随时随地，想淘就淘,USD,0.0,3801,4.0,4+,Shopping,37
500,500,570,Virtual Regatta Offshore,USD,0.0,209,3.5,4+,Games,37
501,501,571,iSlash,USD,0.99,33868,4.5,4+,Games,43
502,502,573,Ugly Meter™,USD,0.99,13741,3.5,9+,Entertainment,43
503,503,574,"Muslim Pro: Ramadan 2017 Prayer Times, Azan, Quran",USD,0.0,18418,4.5,4+,Reference,37
504,504,575,Carbs & Cals - Diet & Diabetes,USD,4.99,21,1.5,4+,Health & Fitness,37
505,505,576,2XL Supercross HD,USD,4.99,1588,3.5,4+,Games,37
506,506,577,Fly Delta,USD,0.0,8094,3.0,4+,Travel,37
507,507,578,Google Authenticator,USD,0.0,1652,3.0,4+,Utilities,38
508,508,579,CamScanner +| PDF Document Scanner and OCR,USD,0.99,5482,4.5,4+,Productivity,37
509,509,580,Pocket Anatomy - Interactive 3D Human Anatomy and Physiology.,USD,13.99,611,4.5,12+,Medical,37
510,510,581,"Flashlight for iPhone , iPod and iPad",USD,0.0,26697,4.5,4+,Utilities,37
511,511,582,赶集网-工作生活啥都有！,USD,0.0,317,4.0,17+,Lifestyle,38
512,512,583,The Sims 3 Ambitions,USD,4.99,14202,3.5,12+,Games,40
513,513,585,Bookshelf,USD,0.0,2064,2.5,4+,Education,37
514,514,586,QQ同步助手-新机一键换机必备工具,USD,0.0,746,4.5,4+,Utilities,40
515,515,587,Der Feueralarm,USD,0.99,0,0.0,12+,Entertainment,40
516,516,588,POF - Best Dating App for Conversations,USD,0.0,52642,3.5,17+,Social Networking,37
517,517,589,NFL,USD,0.0,27317,2.5,4+,Sports,37
518,518,590,Vernier Video Physics,USD,4.99,76,4.0,4+,Education,37
519,519,591,Instagram,USD,0.0,2161558,4.5,12+,Photo & Video,37
520,520,592,"Due — Reminders, Countdown Timers",USD,4.99,2554,4.5,4+,Productivity,37
521,521,593,UFO on Tape,USD,0.99,1058,3.5,4+,Games,37
522,522,594,Catan HD,USD,1.99,10382,4.0,4+,Games,24
523,523,595,Polar Plunge ™,USD,0.99,1428,3.5,4+,Games,47
524,524,597,Sunday Ticket,USD,0.0,3134,2.5,4+,Entertainment,24
525,525,598,央视影音HD-海量央视内容高清直播,USD,0.0,596,2.5,4+,Entertainment,24
526,526,599,Neuroshima Hex,USD,4.99,4378,4.5,9+,Games,43
527,527,600,"Maps 3D PRO - GPS for Bike, Hike, Ski & Outdoor",USD,4.99,280,4.0,4+,Navigation,37
528,528,601,ArtRage,USD,4.99,1045,4.0,4+,Entertainment,24
529,529,602,Sleep Talk Recorder,USD,0.0,1110,4.5,17+,Utilities,38
530,530,603,Spider Solitaire by MobilityWare,USD,4.99,11154,4.5,4+,Games,38
531,531,604,iSleeping by iSommeil SARL,USD,0.0,0,0.0,4+,Medical,38
532,532,605,中国建设银行,USD,0.0,258,2.0,17+,Finance,37
533,533,606,Lane Splitter,USD,0.99,44567,4.5,4+,Games,38
534,534,607,Ryder Cup 2016 – Hazeltine National Golf Club,USD,0.0,3818,2.5,4+,Sports,37
535,535,608,Noteshelf,USD,9.99,7562,4.5,4+,Productivity,24
536,536,609,The Legend of Spookley the Square Pumpkin,USD,2.99,120,4.5,4+,Book,37
537,537,611,BUBBLE BOBBLE DOUBLE,USD,4.99,206,3.0,4+,Games,47
538,538,612,Paprika Recipe Manager,USD,4.99,1755,4.5,17+,Food & Drink,24
539,539,613,ToonCamera,USD,1.99,1037,4.5,4+,Photo & Video,37
540,540,614,Sonic The Hedgehog 4™ Episode I,USD,2.99,4755,4.0,9+,Games,38
541,541,615,Cisco AnyConnect,USD,0.0,825,3.5,4+,Business,40
542,542,616,GroupMe,USD,0.0,28260,4.5,4+,Social Networking,37
543,543,617,招商银行,USD,0.0,306,3.5,12+,Finance,37
544,544,618,Jenga,USD,0.0,32527,4.5,4+,Games,43
545,545,619,"Zappos: shop shoes & clothes, fast free shipping",USD,0.0,103655,5.0,4+,Shopping,37
546,546,620,"Printer Pro - Print photos, pdf and emails",USD,6.99,15981,4.5,4+,Productivity,37
547,547,621,Sephora Makeup & Beauty App – Insider Tips & Style,USD,0.0,15593,4.5,4+,Shopping,37
548,548,623,欧路英语词典 Eudic 增强版,USD,2.99,206,4.0,17+,Reference,37
549,549,624,爱奇艺 - 电视剧电影综艺娱乐视频播放器,USD,0.0,786,3.5,17+,Entertainment,38
550,550,626,Mathmateer®,USD,1.99,1207,4.5,4+,Education,37
551,551,627,Battleheart,USD,2.99,6879,4.5,9+,Games,38
552,552,628,Youku HD,USD,0.0,5683,4.0,12+,Entertainment,24
553,553,629,Bowitter for iPhone,USD,0.99,0,0.0,4+,Social Networking,43
554,554,630,Need for Speed™ Hot Pursuit,USD,4.99,5059,4.0,4+,Games,37
555,555,631,Instant Heart Rate+: Heart Rate & Pulse Monitor,USD,4.99,10158,4.5,4+,Health & Fitness,37
556,556,632,去哪儿旅行-预订机票酒店火车票特价旅游自由行,USD,0.0,291,4.0,17+,Travel,37
557,557,633,NOAA Hurricane Center,USD,1.99,31,3.0,4+,Weather,43
558,558,634,CVS Pharmacy,USD,0.0,35981,4.0,12+,Shopping,37
559,559,635,Age of Zombies™,USD,0.99,14493,4.5,12+,Games,40
560,560,636,AVPlayer,USD,2.99,853,4.0,17+,Entertainment,40
561,561,637,土豆视频HD—高清影视综艺视频播放器,USD,0.0,990,3.0,12+,Entertainment,24
562,562,638,土豆（短视频分享平台）,USD,0.0,676,3.0,12+,Entertainment,37
563,563,639,Spider Solitaire Free by MobilityWare,USD,0.0,128739,4.5,4+,Games,38
564,564,640,The Calculator,USD,2.99,1556,4.5,4+,Utilities,38
565,565,641,Game Dev Story,USD,4.99,12331,4.5,4+,Games,38
566,566,643,French Words for Kids - Learn Letter Sounds,USD,3.99,22,4.5,4+,Education,37
567,567,644,Death Worm,USD,0.99,6527,4.0,12+,Games,37
568,568,646,Cartoon Wars 2: Heroes,USD,0.99,13049,4.5,12+,Games,43
569,569,647,MSNBC,USD,0.0,3692,3.5,12+,News,37
570,570,648,Super Stickman Golf,USD,2.99,41446,4.5,4+,Games,43
571,571,649,Black Friday 2017 Ads App - BlackFriday.fm,USD,0.0,8221,4.5,4+,Shopping,37
572,572,650,Hotel Dash Deluxe,USD,0.99,36190,4.5,4+,Games,43
573,573,651,Backbreaker 2: Vengeance,USD,0.99,14491,4.5,4+,Games,40
574,574,653,The Calculator - Free and Easy Calculating!,USD,0.0,99244,4.5,4+,Utilities,38
575,575,654,出会い系アプリ i-Mail（アイメール）,USD,0.0,0,0.0,17+,Social Networking,43
576,576,656,Angry Birds Seasons HD,USD,0.0,75714,4.0,4+,Games,24
577,577,657,Gravity Guy,USD,0.99,35161,4.5,9+,Games,43
578,578,659,"Fooducate - Lose Weight, Eat Healthy,Get Motivated",USD,0.0,11875,4.5,4+,Health & Fitness,37
579,579,660,招商银行信用卡掌上生活,USD,0.0,122,2.5,17+,Finance,37
580,580,661,myChevrolet,USD,0.0,1083,2.0,17+,Lifestyle,37
581,581,662,Puzzle Quest 2,USD,2.99,1575,3.5,12+,Games,38
582,582,663,Mountain Biker,USD,1.99,24,3.5,4+,Games,37
583,583,665,Yurekuru Call,USD,0.0,53,4.0,4+,Weather,37
584,584,666,Stratego® Single Player,USD,2.99,739,3.5,4+,Games,40
585,585,667,Text Free: Free Texting + Calling + MMS,USD,0.0,100477,4.0,4+,Lifestyle,37
586,586,668,腾讯新闻-头条新闻热点资讯掌上阅读软件,USD,0.0,718,4.0,12+,News,37
587,587,669,Merriam-Webster Dictionary,USD,0.0,16849,4.5,4+,Reference,38
588,588,670,中国银行手机银行,USD,0.0,192,1.5,4+,Finance,38
589,589,672,Learn English quickly with MosaLingua,USD,4.99,7,5.0,12+,Education,38
590,590,673,Reiner Knizia's Ra,USD,3.99,1114,4.5,4+,Games,45
591,591,675,Guitar Pro,USD,6.99,1218,4.0,4+,Music,38
592,592,678,Flick Golf!,USD,0.99,9948,4.5,4+,Games,40
593,593,679,DirectVR Remote for DirecTV,USD,0.99,528,4.0,4+,Utilities,37
594,594,680,World of Goo,USD,4.99,4675,4.5,4+,Games,37
595,595,681,Airbnb,USD,0.0,22302,4.0,4+,Travel,37
596,596,682,UPAD 3,USD,5.99,3849,4.0,4+,Productivity,24
597,597,683,Tagesschau,USD,0.0,233,4.0,12+,News,37
598,598,684,iExit Interstate Exit Guide,USD,0.0,1798,4.5,4+,Travel,37
599,599,685,Genius Scan+ - PDF Scanner,USD,7.99,916,4.5,4+,Business,37
600,600,686,iSafe Pro,USD,0.99,2956,4.5,17+,Utilities,37
601,601,687,NBA JAM by EA SPORTS™,USD,4.99,21648,4.0,4+,Games,37
602,602,688,iHandy Translator Pro,USD,2.99,5163,4.5,4+,Reference,38
603,603,689,AR Missile - Automatic Target Tracking,USD,0.99,49,4.5,4+,Entertainment,38
604,604,690,"QuakeFeed Earthquake Map, Alerts, and News",USD,0.0,6081,4.5,4+,Weather,37
605,605,691,Dungeon Raid,USD,0.99,4401,5.0,9+,Games,47
606,606,692,Badoo Premium - Meet new people. Extra features.,USD,2.99,2231,4.5,17+,Social Networking,37
607,607,693,Fruit Ninja®,USD,0.0,327025,4.5,4+,Games,38
608,608,694,LEGO Harry Potter: Years 1-4,USD,4.99,10463,4.0,9+,Games,43
609,609,695,Rat On A Skateboard,USD,1.99,28672,4.5,4+,Games,37
610,610,696,iTrackBites Plus - Smart Weight Loss Tracker & Points Calculator for Diet Nutrition Watchers,USD,3.99,4716,4.5,12+,Health & Fitness,38
611,611,697,Pocket God: Journey To Uranus,USD,1.99,6278,3.5,9+,Games,43
612,612,698,ファッション通販 ZOZOTOWN,USD,0.0,0,0.0,4+,Shopping,37
613,613,699,Bloons TD 4,USD,2.99,8304,4.5,4+,Games,47
614,614,700,Cartoon Network App – Teen Titans Go! And more!,USD,0.0,15984,3.0,9+,Entertainment,37
615,615,701,SkyView® - Explore the Universe,USD,1.99,5079,4.5,4+,Education,37
616,616,702,Coach Guitar - Lessons & Easy Tabs For Beginners,USD,0.0,2416,4.5,4+,Music,37
